CÓDIGO DANE,DEPARTAMENTO,MUNICIPIO,CENTRO POBLADO,NATURALEZA DE LA BIBLIOTECA,TIPO DE BIBLIOTECA,NOMBRE DE LA BIBLIOTECA,DIRECCIÓN DE LA BIBLIOTECA,BARRIO,TELÉFONOS DE CONTACTO,EXTENSIÓN,FAX,PÁGINA WEB DE LABIBLIOTECA,ESTADO DE LA BIBLIOTECA,GEOREFERENCIA
23001000,CORDOBA,MONTERIA,MONTERÍA,ESTATAL,DEPARTAMENTAL,BIBLIOPARQUE DAVID SANCHÉZ JULIAO,MANZANA 68 Y 69. COMUNA 4 DE LA PIEZA SUR DE MONTERÍA,VILLA MELISA,/3215879818/,,,,CERRADA TEMPORALMENTE,"(8.7500105°,-75.8833462°)"
23500000,CORDOBA,MOÑITOS,MOÑITOS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PEDRO REGALADO BARRIOS DIAZ,CARRERA 3 N° 18A - 65,BARRIO DIVINO NIÑO,3126122452/3126122452/,,,,ABIERTA,"(9.2452100°,-76.1332200°)"
23500024,CORDOBA,MOÑITOS,PUEBLITO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL  RAFAEL BARBOZA DE RIO CEDRO ,CORREGIMIENTO DE RIO CEDROS,CENTRO,321 891 0328/3218910328/,,,,ABIERTA,"(9.2564350°,-76.1083460°)"
23555000,CORDOBA,PLANETA RICA,PLANETA RICA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PETRONIO RENTERIA MOSQUERA,CARRERA 8 # 19-24,CENTRO,7662562/3107404461/7662562,,,,ABIERTA,"(8.4119000°,-75.5830400°)"
23570000,CORDOBA,PUEBLO NUEVO,PUEBLO NUEVO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA CONCEPCION NAVARRO,CALLE POLINAL,CENTRO,7653591/3116780613/,,,,ABIERTA,"(8.5033150°,-75.5084110°)"
23574000,CORDOBA,PUERTO ESCONDIDO,PUERTO ESCONDIDO,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL DE PUERTO ESCONDIDO,CARRERA 4 N° 18-64,EL PROGRESO,/3217190444/,,,,ABIERTA,"(8.9982100°,-76.2010650°)"
23580000,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA REY ALFONSO CALLEJA OTERO,CALLE 4 CARRERA 11,VENDE AGUJAS,/3146739513/,,,,ABIERTA,"(7.8937000°,-75.6697100°)"
23586000,CORDOBA,PURISIMA,PURÍSIMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PEDRO CASTELLANOS,CALLE7 N° 5-04 - CASA DE LA CULTURA,CENTRO,3008502514/3014623193/,,,,ABIERTA,"(9.2376007°,-75.7221690°)"
23672000,CORDOBA,SAN ANTERO,SAN ANTERO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL RAFAEL PATRON CORRALES,CARRERA 15 N° 14 - 66,LA CRUZ,3114000250/3114000250/,,,,ABIERTA,"(9.3729170°,-75.7633390°)"
23675000,CORDOBA,SAN BERNARDO DEL VIENTO,SAN BERNARDO DEL VIENTO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA SIXTO MANUEL TORRES PALOMO,CARRERA  8 CON 6 ESQUINA,SAN FRANCISCO,/3135463815/3014932995,,,,ABIERTA,"(9.3535900°,-75.9528500°)"
23678000,CORDOBA,SAN CARLOS,SAN CARLOS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN CARLOS CORDOBA,CALLE 10 Nº 2-51 FRENTE AL PARQUE PRINCIPAL,CUIVAS,3146289371/3146289371/3015594913,,,,ABIERTA,"(8.7955200°,-75.6998400°)"
23682000,CORDOBA,SAN JOSE DE URE,SAN JOSÉ DE URÉ,COMUNITARIA,CONSEJO COMUNITARIO (TCCN),BIBLIOTECA PÚBLICA CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS DE URÉ,BARRIO TARAZA CALLLE 5  5 04,TARAZÁ,3108997385/3107344928 /,,,,ABIERTA,"(7.7882250°,-75.5360380°)"
23686000,CORDOBA,SAN PELAYO,SAN PELAYO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN PELAYO,CARRERA 8a No.  3a ESQUINA,BARRIO SANTO DOMINGO,/3215475171/,,,,ABIERTA,"(8.9625900°,-75.8373600°)"
23807000,CORDOBA,TIERRALTA,TIERRALTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL PEDRO NEL RODRIGUES GARCES ,BARRIO EL PRADO CALLE 11 ENTRE CARRERAS 1 Y 2 FRENTE AL COLEGIO LIFASCA,EL PRADO,/3104754988/,,,,ABIERTA,"(7.9166663°,-76.1670348°)"
23815000,CORDOBA,TUCHIN,TUCHÍN,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL MANUEL FRANCISCO BANQUET VAQUERO ""EL INDIO BANQUET""",CARRERA 17 N° 13-76 ,CALLE LA PAZ,3005449481/3215358809/3005449481,,7799114,,ABIERTA,"(9.1860420°,-75.5556710°)"
23855000,CORDOBA,VALENCIA,VALENCIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ORLANDO BENÍTEZ PALENCIA,CARRERA 14 N° 13-79,PARQUE PRINCIPAL,/3145561889/77787345,,,,ABIERTA,"(8.2595500°,-76.1479100°)"
25019000,CUNDINAMARCA,ALBAN,ALBÁN,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""AGUSTÍN RODRÍGUEZ GARAVITO""",CALLE 2 N° 3-15,La Esperanza,3203331763/3118777012/,,,www.biblioteca.alban.com.co,ABIERTA,"(4.8775740°,-74.4374160°)"
25035000,CUNDINAMARCA,ANAPOIMA,ANAPOIMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HERNANDO SANTOS CASTILLO  DE ANAPOIMA,CARRERA 2 N° 2-22,CENTRO,8990523/8993401/8993523/3132516598/,,,,ABIERTA,"(4.5489214°,-74.5358821°)"
25040002,CUNDINAMARCA,ANOLAIMA,LA FLORIDA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA LA FLORIDA CUND,CONCENTRACION ESCUELA KENENEDY- NO HAY NOMENCLATURA,CENTRO,8454102 /3213844462/,,,,ABIERTA,"(4.7716345°,-74.4319811°)"
25599000,CUNDINAMARCA,APULO,APULO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL APULO,CALLE 9 CARRERA 7 ESQUINA,CENTRO,3112752784/3133968491/,,,,ABIERTA,"(4.5184100°,-74.5940600°)"
25053000,CUNDINAMARCA,ARBELAEZ,ARBELÁEZ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ARBELAEZ,Carrera 6 Calle 4,centro,0/3124603040/,,,,ABIERTA,"(4.2717104°,-74.4146972°)"
25053000,CUNDINAMARCA,ARBELAEZ,ARBELÁEZ,ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL RURAL DE TISCINCE,CL4 # 6-15 SC TISCINCE VEREDA SAN PATRICIO,VEREDA TISCINCE,/3202401003/,,,,ABIERTA,"(4.2716290°,-74.4147030°)"
25086000,CUNDINAMARCA,BELTRAN,BELTRÁN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE BELTRAN,CENTRO CASCO URBANO MUNICIPIO DE BELTRAN PALACIO MUNICIPAL ,CENTRO,3214930138/3193906824/,,,,ABIERTA,"(4.8000780°,-74.7409990°)"
25095000,CUNDINAMARCA,BITUIMA,BITUIMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE BITUIMA,CALLE 3 N° 3-17,CENTRO,3192106947/3192887281/,,,,ABIERTA,"(4.8718980°,-74.5394250°)"
25099000,CUNDINAMARCA,BOJACA,BOJACÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MOXACA,CALLE 8 N° 5-39,CENTRO,3108755522/3124793596/,,,,ABIERTA,"(4.7334800°,-74.2618810°)"
25126000,CUNDINAMARCA,CAJICA,CAJICÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CAJICA,CALLE 1A No. 3E-60 ,LA ESTACION CENTRO,8837077/3125517104/8660221,3500,8660857,,ABIERTA,"(4.9164903°,-74.0233105°)"
25148000,CUNDINAMARCA,CAPARRAPI,CAPARRAPÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE CAPARRAPI - GUILLERMO CÓRDOBA ROMERO,PALACIO MUNICIPAL CALLE 9 N° 3 - 32,CENTRO,3208096680/3194946407/3194946407/,,,,ABIERTA,"(5.3462790°,-74.4915320°)"
25154000,CUNDINAMARCA,CARMEN DE CARUPA,CARMEN DE CARUPA,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL DE CARMEN DE CARUPA ""ALMA DE LA CALLE""",CARRERA 2 N° 2-10,CASA DE LA CULTURA,3227007312/3214006162/,,,,ABIERTA,"(5.3479806°,-73.9002731°)"
25168000,CUNDINAMARCA,CHAGUANI,CHAGUANÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CHAGUANI,CARRERA 5 N° 5-01 - PISO 2 CASA DE LA CULTURA,CENTRO,8461235/3118776638/,,,,ABIERTA,"(4.9494300°,-74.5945500°)"
25175000,CUNDINAMARCA,CHIA,CHÍA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HOQABIGA,Carrera 7 15 - 51,El Coliseo,8844444/3166334246/8844444,3605,,,ABIERTA,"(4.8643712°,-74.0555626°)"
25181000,CUNDINAMARCA,CHOACHI,CHOACHÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE CHOACHI,CARRERA 3A N° 3-41,CENTRO,0000/3107572720/,,,,ABIERTA,"(4.5289189°,-73.9228502°)"
25183000,CUNDINAMARCA,CHOCONTA,CHOCONTÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ANDRES ALMEIDA,CARRERA 4 N° 11-77,RUFINO,8561179/3138506783137232291/8561179,,8561179,,ABIERTA,"(5.1462518°,-73.6825766°)"
25224000,CUNDINAMARCA,CUCUNUBA,CUCUNUBÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LUIS A. GÓMEZ,CALLE 6 # 6-40,CENTRO,8580024/3102679963/8580024,,,,ABIERTA,"(5.2498752°,-73.7665479°)"
25245000,CUNDINAMARCA,EL COLEGIO,EL COLEGIO,ESTATAL,MUNICIPAL,BIBLIOTECA PUBLICA MUNICIPAL HERNANDO LOPEZ RODRIGUEZ,CALLE 6A No. 3-09,SAN IGNACIO CENTRO,3202880898/3202880898/8475057,,,,ABIERTA,"(4.5813660°,-74.4440030°)"
25258000,CUNDINAMARCA,EL PEÑON,EL PEÑÓN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL EL PEÑON,CLL 6 # 3-04,CENTRO,/3203426055/,,,,ABIERTA,"(5.2483635°,-74.2896210°)"
25281000,CUNDINAMARCA,FOSCA,FOSCA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE FOSCA,CARRERA 1 N° 3 - 64,CENTRO,8490226 / 8490001/  3206522353/3144432696/8490001,,,,ABIERTA,"(4.3393800°,-73.9384600°)"
25288000,CUNDINAMARCA,FUQUENE,FÚQUENE,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""PEPELINO""",CALLE 6 N° 3-07,CENTRO,1  8585009/3142480651/,,,,ABIERTA,"(5.4050170°,-73.7961320°)"
25290000,CUNDINAMARCA,FUSAGASUGA,FUSAGASUGÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MANUEL MARIA AYA DIAZ,Trasv 9 N° 14 - 91,BALMORAL,8868305/3203697099/8868305,,,,ABIERTA,"(4.3365737°,-74.3627093°)"
25297000,CUNDINAMARCA,GACHETA,GACHETÁ,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""ANITA DIAZ""  GACHETA",CARRERA 4a  N° 3-23,CENTRO,8535128/3107612558/,,8535332,www.gacheta-cundinamarca.gov.co,ABIERTA,"(4.8180290°,-73.6366150°)"
25317000,CUNDINAMARCA,GUACHETA,GUACHETÁ,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL DE GUACHETA,CARRERA 5 CALLE 3 ESQUINA,CENTRO,"855 6125/8556127/3144430817
/8556127",,8556191,"http://guacheta-cundinamarca.gov.co/index.shtml?ap
",ABIERTA,"(5.3852100°,-73.6852400°)"
25320000,CUNDINAMARCA,GUADUAS,GUADUAS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ALBERTO HINCAPIE ESPINOSA- CASA DE LA CULTURA,CALLE 3 # 3-41,CENTRO,8466052/8466052/3153364120/8466052,,,,ABIERTA,"(5.0668990°,-74.5969530°)"
25326000,CUNDINAMARCA,GUATAVITA,GUATAVITA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE GUATAVITA,DIAGONAL 1 N° 3-11,CENTRO,3144842158 /8577146/3144842158/,,,www.facebook.com/bibliotecadeguatavita,ABIERTA,"(4.9338596°,-73.8355734°)"
25368000,CUNDINAMARCA,JERUSALEN,JERUSALÉN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE JERUSALEN,CALLE 2 N° 4 - 72,SALVADOR,3112571177/3134525178 /,,,,ABIERTA,"(4.6713372°,-73.9264296°)"
25372000,CUNDINAMARCA,JUNIN,JUNÍN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE JUNIN,Carrera 5 N° 4-21,CENTRO,8533044/3213223962/,,,,ABIERTA,"(4.7901837°,-73.6636362°)"
25394000,CUNDINAMARCA,LA PALMA,LA PALMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE LA PALMA,CARRERA 4 N° 4-45 / UBICADA EN INSTALACIONES DE LA ALCALDÍA MUNICIPAL,CENTRO PARQUE PRINCIPAL,8505348/3107616644/8505285,,,,ABIERTA,"(5.3595387°,-74.3906313°)"
25398000,CUNDINAMARCA,LA PEÑA,LA PEÑA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL Y CENTRO DE MEMORIA ORAL,CARRERA 3 N° 6-61,CENTRO,8449026/3222236194/,,,,ABIERTA,"(5.1988021°,-74.3940560°)"
25402000,CUNDINAMARCA,LA VEGA,LA VEGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LA VEGA,BARRIO CENTENARIO,CENTENARIO,3204141743/3204141743/3132826948,,,,ABIERTA,"(4.9996455°,-74.3395934°)"
25430000,CUNDINAMARCA,MADRID,MADRID,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL FRANCISCO SAMPER MADRID,CALLE 7A Nº 6-10 ANTIGUA ESTACION DEL TREN,CENTRO,8250028/3177913087/8250028,,,,ABIERTA,"(4.7380569°,-74.2642170°)"
25436000,CUNDINAMARCA,MANTA,MANTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DE MANTA,SALÓN COMUNAL LAS PALMERAS / CALLE 3 N° 1-57,CENTRO,8567600/3152220198/,,,,ABIERTA,"(5.0165570°,-73.5497931°)"
25473000,CUNDINAMARCA,MOSQUERA,MOSQUERA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SAN JUAN BOSCO,CARRERA 3 CALLE 10,EL CARMEN,8295745  8295746/3177853800/8295745,,,,ABIERTA,"(4.7113360°,-74.2241480°)"
25486004,CUNDINAMARCA,NEMOCON,DIVINO NIÑO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA ""EL FUTURO""",URBANIZACION EL FUTURO,DIVINO NIÑO,8544123/3017098212/3209717029/ 3023317856/,,8544123,,ABIERTA,"(5.0658760°,-73.8787990°)"
25486000,CUNDINAMARCA,NEMOCON,NEMOCÓN,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""RICARDO MOROS URBINA""",CALLE 5 CARRERA  3 ESQUINA,CENTRO,8544401 / 8544123/3227294883/8544401,,,,ABIERTA,"(5.0676557°,-73.8763892°)"
25488000,CUNDINAMARCA,NILO,NILO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""ORESTE SINDICI""",CARRERA 3 N° 2-11,CENTRO,3112877306 /3124834095/3112877306/,,,,ABIERTA,"(4.3062096°,-74.6188678°)"
25489000,CUNDINAMARCA,NIMAIMA,NIMAIMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE NIMAIMA,CALLE 3 N° 3-11,CENTRO,8433082/3108753103/,,,,ABIERTA,"(5.1259015°,-74.3853324°)"
25489001,CUNDINAMARCA,NIMAIMA,TOBIA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL DE NIMAIMA TOBIA,CLL 3 # 2 - 10 CENTRO,CENTRO,3124502529/3124502529/,,,,ABIERTA,"(5.1216990°,-74.4487880°)"
25513000,CUNDINAMARCA,PACHO,PACHO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA INFANTIL ISABEL BUNCH,CARRERA 27 N° 6-21,LA CRINOLINA,0000000/3045522212/,,,,ABIERTA,"(5.1396287°,-74.1578440°)"
25524000,CUNDINAMARCA,PANDI,PANDI,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE PANDI,CARRERA 4  N° 3-55,CENTRO,/3115633325/,,,,ABIERTA,"(4.1911756°,-74.4873800°)"
25535000,CUNDINAMARCA,PASCA,PASCA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ADOLFO LEÓN GÓMEZ,CASA DE LA CULTURA DE PASCA ENTRADA AV EL PROGRESO,AVENIDA EL PROGRESO,8688009/3138333311/,20,8688086,,ABIERTA,"(4.3072220°,-74.3005560°)"
25580000,CUNDINAMARCA,PULI,PULÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE PULI,CALLE 3 N° 3-07,CENTRO,3133579823/3195079381/0,,,,ABIERTA,"(4.6804502°,-74.7136436°)"
25592000,CUNDINAMARCA,QUEBRADANEGRA,QUEBRADANEGRA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE QUEBRADANEGRA,CALLE 4 N° 3 - 04,Centro,3133812780/3133812780/0000000,,,,ABIERTA,"(5.1175232°,-74.4790914°)"
25594000,CUNDINAMARCA,QUETAME,QUETAME,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSÉ DAVID GUARÍN,CARRERA 3 CON CALLE 2 ESQUINA CASA DE LA CULTURA ,CENTRO,00000/3202165177/,,,,ABIERTA,"(4.3307930°,-73.8630865°)"
25596000,CUNDINAMARCA,QUIPILE,QUIPILE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE QUIPILE,AVENIDA 2 N° 2-36,CENTRO,091-8499000 / 8479012/3193079928/,,,,ABIERTA,"(4.7451981°,-74.5340189°)"
25612000,CUNDINAMARCA,RICAURTE,RICAURTE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE RICAURTE,CARRERA 7 N° 10-68,CENTRO,3202684863/3105873490/,,,,ABIERTA,"(4.2779090°,-74.7726360°)"
25645000,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,SAN ANTONIO DEL TEQUENDAMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN ANTONIO DEL TEQUENDAMA,CARRERA 6a N° 6 - 37/39 POLIDEPORTIVO MUNICIPAL SAN ANTONIO DEL TEQUEDAMA,SAN ANTONIO DEL TEQUENDAMA CENTRO,/3013251117/,,,,ABIERTA,"(4.6163800°,-74.3523400°)"
25649000,CUNDINAMARCA,SAN BERNARDO,SAN BERNARDO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA FELIX ANTONIO ROA MENDOZA,CARRERA 4 N° 7-41 CASA DE LA CULTURA PISO 2,SAN GABRIEL,/3204298388/8680708,,,,ABIERTA,"(4.1785710°,-74.4242019°)"
25653000,CUNDINAMARCA,SAN CAYETANO,PUEBLO NUEVO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SAN CAYETANO,VIA PRINCIPAL - INSTITUCION EDUCATIVA DEPARTAMENTAL INTEGRADO SAN CAYETANO,CASCO URBANO,3223668628 /3223668628/3106192081,,,,ABIERTA,"(5.3041700°,-74.0731000°)"
25658000,CUNDINAMARCA,SAN FRANCISCO,SAN FRANCISCO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL EDUARDO PALACIOS,CALLE 3 CARRERA 6 ESQUINA,CENTRO,/3005302208/,,,http://www.sanfrancisco-cundinamarca.gov.co/quiene,ABIERTA,"(4.9735933°,-74.2896317°)"
25662000,CUNDINAMARCA,SAN JUAN DE RIO SECO,SAN JUAN DE RÍO SECO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN JUAN DE RIOSECO,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL SAN JUAN DE RIO SECO,BARRIO PUEBLO NUEVO,8465052/3112432659/3143697812/,,,,ABIERTA,"(4.8678800°,-74.5804136°)"
25718000,CUNDINAMARCA,SASAIMA,SASAIMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL USSURBANIPAL,CARRERA 4 N° 8-58,CENTRO,8468022/3222337379/,,,,ABIERTA,"(4.9632957°,-74.4344122°)"
25736000,CUNDINAMARCA,SESQUILE,SESQUILÉ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SESQUILÉ,CALLE 5 N°. 7-15 ,CENTRO,3202597918/3202597918/3202597918,,,,ABIERTA,"(5.0466146°,-73.7973130°)"
25745000,CUNDINAMARCA,SIMIJACA,SIMIJACA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SANTA LUCIA,CALLE 9 N° 7A-37,CENTRO,918555133/918555117/3125748783/8555133,,8555117,www.simijaca.cundinamarca.gov.co,ABIERTA,"(5.5033460°,-73.8517037°)"
25758008,CUNDINAMARCA,SOPO,HATOGRANDE,ESTATAL,RURAL,BIBLIOTECA PÚBLICA HATO GRANDE,HATO GRANDE. SECTOR LOMITAS,LOMITAS,8572969/3214897584/,,,,ABIERTA,"(4.9332900°,-73.9999600°)"
25758000,CUNDINAMARCA,SOPO,VEREDA BRICEÑO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA EDUARDO BRICEÑO,CALLE 7 CARRERA 7,BRICEÑO,8572969/3133241457/3123220637/,,,,ABIERTA,"(4.9127100°,-73.9384400°)"
25758000,CUNDINAMARCA,SOPO,VEREDA EL CHUSCAL,ESTATAL,RURAL,BIBLIOTECA PÚBLICA VEREDA EL CHUSCAL,CARRERA 3 N° 7-38 SUR,EL CHUSCAL,8572969/3133241457/3132097338/8572969,,,,ABIERTA,"(4.8853100°,-73.9522400°)"
25758000,CUNDINAMARCA,SOPO,VEREDA SAN GABRIEL,ESTATAL,RURAL,BIBLIOTECA PÚBLICO RURAL SAN GABRIEL,KIILOMETRO 12 VEREDA SAN GABRIEL/ LOMITAS TOMINEJAS SEDE PREVENCION Y SEGURIDAD,VEREDA SAN GABRIEL,8572969/3133241457/3158434818/8572969,,,,ABIERTA,"(4.8314100°,-73.9883800°)"
25772000,CUNDINAMARCA,SUESCA,SUESCA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL LUIS FELIPE CORTES RODRIGUEZ,CALLE 8 Nº  4- 76,CENTRO,/3014769758/,,,,ABIERTA,"(5.1026257°,-73.7998372°)"
25777000,CUNDINAMARCA,SUPATA,SUPATÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA   DE SUPATA,VEREDA SANTA BARBARA,VEREDA SANTA BARBARA,8479520/523/3202775854/8479520,,,,ABIERTA,"(5.0559200°,-74.2382970°)"
25779000,CUNDINAMARCA,SUSA,SUSA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SUSA,CALLE 3 N° 2-12,SECTOR LETICIA,3102417793/8559010/3102417793/,,,,ABIERTA,"(5.4566900°,-73.8150200°)"
25785000,CUNDINAMARCA,TABIO,TABIO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOAQUIN PIÑEROS CORPAS SEDE LA CABRERA,TABIO VEREDA RIOFRIO SECTOR CABRERA, VEREDA LA CABRERA,/3202220886/,,,,ABIERTA,"(4.9203230°,-74.1024930°)"
25785000,CUNDINAMARCA,TABIO,TABIO,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL JOAQUIN PIÑEROS CORPAS DE TABIO SEDE JARDIN BOTANICO,VIA TERMALES AL LADO DEL ESTADIO,CENTRO,8647319/3125023887/8647731,,,,ABIERTA,"(4.9152583°,-74.0982098°)"
25797000,CUNDINAMARCA,TENA,TENA,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL DE TENA ""CAPILLA DE LA HACIENDA""",CARRERA 5 N° 4 - 47,CENTRO,3228925130/3228925130/,,,,ABIERTA,"(4.6555253°,-74.3899864°)"
25823000,CUNDINAMARCA,TOPAIPI,TOPAIPÍ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL  DE TOPAIPI,ESCUELA URBANA TOPAIPI - EDUARDO SANTOS CARRERA 10 N° 3ª - 26, TOPAIPI centro,/3125283425/,,,,ABIERTA,"(5.3356930°,-74.3027900°)"
25839000,CUNDINAMARCA,UBALA,UBALÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA HORACIO BEJARANO DIAZ,CALLE 3 N° 3-22,Ubala Cundinamarca,8537000/3133852907/8537196,,,,ABIERTA,"(4.7436164°,-73.5341885°)"
25841000,CUNDINAMARCA,UBAQUE,UBAQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JAIME PARDO LEAL,CALLE 3 N° 5-60,CENTRO,8487003/3202118159/,,,,ABIERTA,"(4.4841039°,-73.9334133°)"
25845000,CUNDINAMARCA,UNE,UNE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE UNE,CARRERA 4 N° 3-25,"CENTRO, PALACIO MUNICIPAL",8488001/3115952142/8488001,20,,,ABIERTA,"(4.4032273°,-74.0249209°)"
25851000,CUNDINAMARCA,UTICA,ÚTICA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE UTICA,CALLE 6 ESTACION DEL FERROCARRIL,ESTACION,8460005/3134287366/,,,,ABIERTA,"(5.1883600°,-74.4814100°)"
